Configuration,snr,ber
Configuration.optimized,-14.0,0.0
Configuration.optimized,-15.0,0.0
Configuration.optimized,-16.0,0.0
Configuration.optimized,-17.0,0.0
Configuration.optimized,-18.0,0.0
Configuration.optimized,-19.0,0.0
Configuration.optimized,-1.0,0.0
Configuration.optimized,-20.0,0.0
Configuration.optimized,-21.0,0.0
Configuration.optimized,-22.0,0.0
Configuration.optimized,-23.0,0.0
Configuration.optimized,-24.0,0.0
Configuration.optimized,-25.0,0.0
Configuration.optimized,-26.0,0.0
Configuration.optimized,-27.0,0.0
Configuration.optimized,-28.0,0.0
Configuration.optimized,-29.0,0.0
Configuration.optimized,-2.0,0.0
Configuration.optimized,-30.0,0.0
Configuration.optimized,-31.0,0.0
Configuration.optimized,-32.0,0.0
Configuration.optimized,-33.0,0.0
Configuration.optimized,-34.0,0.038461538461538464
Configuration.optimized,-35.0,0.0
Configuration.optimized,-36.0,0.0
Configuration.optimized,-37.0,0.19230769230769232
Configuration.optimized,-38.0,0.15384615384615385
Configuration.optimized,-39.0,0.2692307692307692
Configuration.optimized,-3.0,0.0
Configuration.optimized,-40.0,0.23076923076923078
Configuration.optimized,-41.0,0.3076923076923077
Configuration.optimized,-42.0,0.46153846153846156
Configuration.optimized,-43.0,0.34615384615384615
Configuration.optimized,-44.0,0.46153846153846156
Configuration.optimized,-45.0,0.46153846153846156
Configuration.optimized,-46.0,0.4230769230769231
Configuration.optimized,-47.0,0.4230769230769231
Configuration.optimized,-48.0,0.3076923076923077
Configuration.optimized,-49.0,0.46153846153846156
Configuration.optimized,-4.0,0.0
Configuration.optimized,-50.0,0.4230769230769231
Configuration.optimized,-5.0,0.0
Configuration.optimized,-6.0,0.0
Configuration.optimized,-7.0,0.0
Configuration.optimized,-8.0,0.0
Configuration.optimized,-9.0,0.0
Configuration.optimized,0.0,0.0
Configuration.optimized,-10.0,0.0
Configuration.optimized,-11.0,0.0
Configuration.optimized,-12.0,0.0
Configuration.optimized,-13.0,0.0
Configuration.optimized,-14.0,0.0
Configuration.optimized,-15.0,0.0
Configuration.optimized,-16.0,0.0
Configuration.optimized,-17.0,0.0
Configuration.optimized,-18.0,0.0
Configuration.optimized,-19.0,0.0
Configuration.optimized,-1.0,0.0
Configuration.optimized,-20.0,0.0
Configuration.optimized,-21.0,0.0
Configuration.optimized,-22.0,0.0
Configuration.optimized,-23.0,0.0
Configuration.optimized,-24.0,0.0
Configuration.optimized,-25.0,0.0
Configuration.optimized,-26.0,0.0
Configuration.optimized,-27.0,0.0
Configuration.optimized,-28.0,0.0
Configuration.optimized,-29.0,0.0
Configuration.optimized,-2.0,0.0
Configuration.optimized,-30.0,0.0
Configuration.optimized,-31.0,0.0
Configuration.optimized,-32.0,0.0
Configuration.optimized,-33.0,0.0
Configuration.optimized,-34.0,0.38461538461538464
Configuration.optimized,-35.0,0.0
Configuration.optimized,-36.0,0.07692307692307693
Configuration.optimized,-37.0,0.0
Configuration.optimized,-38.0,0.46153846153846156
Configuration.optimized,-39.0,0.5
Configuration.optimized,-3.0,0.0
Configuration.optimized,-40.0,0.4230769230769231
Configuration.optimized,-41.0,0.34615384615384615
Configuration.optimized,-42.0,0.46153846153846156
Configuration.optimized,-43.0,0.3076923076923077
Configuration.optimized,-44.0,0.23076923076923078
Configuration.optimized,-45.0,0.3076923076923077
Configuration.optimized,-46.0,0.34615384615384615
Configuration.optimized,-47.0,0.34615384615384615
Configuration.optimized,-48.0,0.38461538461538464
Configuration.optimized,-49.0,0.4230769230769231
Configuration.optimized,-4.0,0.0
Configuration.optimized,-50.0,0.38461538461538464
Configuration.optimized,-5.0,0.0
Configuration.optimized,-6.0,0.0
Configuration.optimized,-7.0,0.0
Configuration.optimized,-8.0,0.0
Configuration.optimized,-9.0,0.0
Configuration.optimized,0.0,0.0
Configuration.optimized,-10.0,0.0
Configuration.optimized,-11.0,0.0
Configuration.optimized,-12.0,0.0
Configuration.optimized,-13.0,0.0
Configuration.optimized,-14.0,0.0
Configuration.optimized,-15.0,0.0
Configuration.optimized,-16.0,0.0
Configuration.optimized,-17.0,0.0
Configuration.optimized,-18.0,0.0
Configuration.optimized,-19.0,0.0
Configuration.optimized,-1.0,0.0
Configuration.optimized,-20.0,0.0
Configuration.optimized,-21.0,0.0
Configuration.optimized,-22.0,0.0
Configuration.optimized,-23.0,0.0
Configuration.optimized,-24.0,0.0
Configuration.optimized,-25.0,0.0
Configuration.optimized,-26.0,0.0
Configuration.optimized,-27.0,0.0
Configuration.optimized,-28.0,0.0
Configuration.optimized,-29.0,0.0
Configuration.optimized,-2.0,0.0
Configuration.optimized,-30.0,0.0
Configuration.optimized,-31.0,0.0
Configuration.optimized,-32.0,0.0
Configuration.optimized,-33.0,0.0
Configuration.optimized,-34.0,0.0
Configuration.optimized,-35.0,0.0
Configuration.optimized,-36.0,0.0
Configuration.optimized,-37.0,0.11538461538461539
Configuration.optimized,-38.0,0.038461538461538464
Configuration.optimized,-39.0,0.4230769230769231
Configuration.optimized,-3.0,0.0
Configuration.optimized,-40.0,0.4230769230769231
Configuration.optimized,-41.0,0.46153846153846156
Configuration.optimized,-42.0,0.38461538461538464
Configuration.optimized,-43.0,0.34615384615384615
Configuration.optimized,-44.0,0.4230769230769231
Configuration.optimized,-45.0,0.3076923076923077
Configuration.optimized,-46.0,0.34615384615384615
Configuration.optimized,-47.0,0.4230769230769231
Configuration.optimized,-48.0,0.4230769230769231
Configuration.optimized,-49.0,0.46153846153846156
Configuration.optimized,-4.0,0.0
Configuration.optimized,-50.0,0.38461538461538464
Configuration.optimized,-5.0,0.0
Configuration.optimized,-6.0,0.0
Configuration.optimized,-7.0,0.0
Configuration.optimized,-8.0,0.0
Configuration.optimized,-9.0,0.0
Configuration.optimized,0.0,0.0
Configuration.optimized,-10.0,0.0
Configuration.optimized,-11.0,0.0
Configuration.optimized,-12.0,0.0
Configuration.optimized,-13.0,0.0
Configuration.optimized,-14.0,0.0
Configuration.optimized,-15.0,0.0
Configuration.optimized,-16.0,0.0
Configuration.optimized,-17.0,0.0
Configuration.optimized,-18.0,0.0
Configuration.optimized,-19.0,0.0
Configuration.optimized,-1.0,0.0
Configuration.optimized,-20.0,0.0
Configuration.optimized,-21.0,0.0
Configuration.optimized,-22.0,0.0
Configuration.optimized,-23.0,0.0
Configuration.optimized,-24.0,0.0
Configuration.optimized,-25.0,0.0
Configuration.optimized,-26.0,0.0
Configuration.optimized,-27.0,0.0
Configuration.optimized,-28.0,0.0
Configuration.optimized,-29.0,0.0
Configuration.optimized,-2.0,0.0
Configuration.optimized,-30.0,0.0
Configuration.optimized,-31.0,0.0
Configuration.optimized,-32.0,0.0
Configuration.optimized,-33.0,0.0
Configuration.optimized,-34.0,0.0
Configuration.optimized,-35.0,0.0
Configuration.optimized,-36.0,0.038461538461538464
Configuration.optimized,-37.0,0.34615384615384615
Configuration.optimized,-38.0,0.3076923076923077
Configuration.optimized,-39.0,0.34615384615384615
Configuration.optimized,-3.0,0.0
Configuration.optimized,-40.0,0.46153846153846156
Configuration.optimized,-41.0,0.3076923076923077
Configuration.optimized,-42.0,0.38461538461538464
Configuration.optimized,-43.0,0.2692307692307692
Configuration.optimized,-44.0,0.46153846153846156
Configuration.optimized,-45.0,0.46153846153846156
Configuration.optimized,-46.0,0.38461538461538464
Configuration.optimized,-47.0,0.46153846153846156
Configuration.optimized,-48.0,0.34615384615384615
Configuration.optimized,-49.0,0.2692307692307692
Configuration.optimized,-4.0,0.0
Configuration.optimized,-50.0,0.34615384615384615
Configuration.optimized,-5.0,0.0
Configuration.optimized,-6.0,0.0
Configuration.optimized,-7.0,0.0
Configuration.optimized,-8.0,0.0
Configuration.optimized,-9.0,0.0
Configuration.optimized,0.0,0.0
Configuration.optimized,-10.0,0.0
Configuration.optimized,-11.0,0.0
Configuration.optimized,-12.0,0.0
Configuration.optimized,-13.0,0.0
Configuration.optimized,-14.0,0.0
Configuration.optimized,-15.0,0.0
Configuration.optimized,-16.0,0.0
Configuration.optimized,-17.0,0.0
Configuration.optimized,-18.0,0.0
Configuration.optimized,-19.0,0.0
Configuration.optimized,-1.0,0.0
Configuration.optimized,-20.0,0.0
Configuration.optimized,-21.0,0.0
Configuration.optimized,-22.0,0.0
Configuration.optimized,-23.0,0.0
Configuration.optimized,-24.0,0.0
Configuration.optimized,-25.0,0.0
Configuration.optimized,-26.0,0.0
Configuration.optimized,-27.0,0.0
Configuration.optimized,-28.0,0.0
Configuration.optimized,-29.0,0.0
Configuration.optimized,-2.0,0.0
Configuration.optimized,-30.0,0.0
Configuration.optimized,-31.0,0.0
Configuration.optimized,-32.0,0.0
Configuration.optimized,-33.0,0.0
Configuration.optimized,-34.0,0.0
Configuration.optimized,-35.0,0.0
Configuration.optimized,-36.0,0.0
Configuration.optimized,-37.0,0.2692307692307692
Configuration.optimized,-38.0,0.038461538461538464
Configuration.optimized,-39.0,0.15384615384615385
Configuration.optimized,-3.0,0.0
Configuration.optimized,-40.0,0.15384615384615385
Configuration.optimized,-41.0,0.46153846153846156
Configuration.optimized,-42.0,0.38461538461538464
Configuration.optimized,-43.0,0.4230769230769231
Configuration.optimized,-44.0,0.38461538461538464
Configuration.optimized,-45.0,0.38461538461538464
Configuration.optimized,-46.0,0.46153846153846156
Configuration.optimized,-47.0,0.38461538461538464
Configuration.optimized,-48.0,0.38461538461538464
Configuration.optimized,-49.0,0.38461538461538464
Configuration.optimized,-4.0,0.0
Configuration.optimized,-50.0,0.38461538461538464
Configuration.optimized,-5.0,0.0
Configuration.optimized,-6.0,0.0
Configuration.optimized,-7.0,0.0
Configuration.optimized,-8.0,0.0
Configuration.optimized,-9.0,0.0
Configuration.optimized,0.0,0.0
Configuration.optimized,-10.0,0.0
Configuration.optimized,-11.0,0.0
Configuration.optimized,-12.0,0.0
Configuration.optimized,-13.0,0.0
Configuration.optimized,-14.0,0.0
Configuration.optimized,-15.0,0.0
Configuration.optimized,-16.0,0.0
Configuration.optimized,-17.0,0.0
Configuration.optimized,-18.0,0.0
Configuration.optimized,-19.0,0.0
Configuration.optimized,-1.0,0.0
Configuration.optimized,-20.0,0.0
Configuration.optimized,-21.0,0.0
Configuration.optimized,-22.0,0.0
Configuration.optimized,-23.0,0.0
Configuration.optimized,-24.0,0.0
Configuration.optimized,-25.0,0.0
Configuration.optimized,-26.0,0.0
Configuration.optimized,-27.0,0.0
Configuration.optimized,-28.0,0.0
Configuration.optimized,-29.0,0.0
Configuration.optimized,-2.0,0.0
Configuration.optimized,-30.0,0.0
Configuration.optimized,-31.0,0.0
Configuration.optimized,-32.0,0.0
Configuration.optimized,-33.0,0.0
Configuration.optimized,-34.0,0.0
Configuration.optimized,-35.0,0.0
Configuration.optimized,-36.0,0.038461538461538464
Configuration.optimized,-37.0,0.0
Configuration.optimized,-38.0,0.038461538461538464
Configuration.optimized,-39.0,0.38461538461538464
Configuration.optimized,-3.0,0.0
Configuration.optimized,-40.0,0.5
Configuration.optimized,-41.0,0.3076923076923077
Configuration.optimized,-42.0,0.19230769230769232
Configuration.optimized,-43.0,0.38461538461538464
Configuration.optimized,-44.0,0.34615384615384615
Configuration.optimized,-45.0,0.46153846153846156
Configuration.optimized,-46.0,0.38461538461538464
Configuration.optimized,-47.0,0.46153846153846156
Configuration.optimized,-48.0,0.34615384615384615
Configuration.optimized,-49.0,0.4230769230769231
Configuration.optimized,-4.0,0.0
Configuration.optimized,-50.0,0.34615384615384615
Configuration.optimized,-5.0,0.0
Configuration.optimized,-6.0,0.0
Configuration.optimized,-7.0,0.0
Configuration.optimized,-8.0,0.0
Configuration.optimized,-9.0,0.0
Configuration.optimized,0.0,0.0
Configuration.optimized,-10.0,0.0
Configuration.optimized,-11.0,0.0
Configuration.optimized,-12.0,0.0
Configuration.optimized,-13.0,0.0
Configuration.optimized,-14.0,0.0
Configuration.optimized,-15.0,0.0
Configuration.optimized,-16.0,0.0
Configuration.optimized,-17.0,0.0
Configuration.optimized,-18.0,0.0
Configuration.optimized,-19.0,0.0
Configuration.optimized,-1.0,0.0
Configuration.optimized,-20.0,0.0
Configuration.optimized,-21.0,0.0
Configuration.optimized,-22.0,0.0
Configuration.optimized,-23.0,0.0
Configuration.optimized,-24.0,0.0
Configuration.optimized,-25.0,0.0
Configuration.optimized,-26.0,0.0
Configuration.optimized,-27.0,0.0
Configuration.optimized,-28.0,0.0
Configuration.optimized,-29.0,0.0
Configuration.optimized,-2.0,0.0
Configuration.optimized,-30.0,0.0
Configuration.optimized,-31.0,0.0
Configuration.optimized,-32.0,0.0
Configuration.optimized,-33.0,0.0
Configuration.optimized,-34.0,0.0
Configuration.optimized,-35.0,0.0
Configuration.optimized,-36.0,0.0
Configuration.optimized,-37.0,0.038461538461538464
Configuration.optimized,-38.0,0.38461538461538464
Configuration.optimized,-39.0,0.15384615384615385
Configuration.optimized,-3.0,0.0
Configuration.optimized,-40.0,0.23076923076923078
Configuration.optimized,-41.0,0.4230769230769231
Configuration.optimized,-42.0,0.4230769230769231
Configuration.optimized,-43.0,0.4230769230769231
Configuration.optimized,-44.0,0.4230769230769231
Configuration.optimized,-45.0,0.38461538461538464
Configuration.optimized,-46.0,0.5
Configuration.optimized,-47.0,0.4230769230769231
Configuration.optimized,-48.0,0.46153846153846156
Configuration.optimized,-49.0,0.4230769230769231
Configuration.optimized,-4.0,0.0
Configuration.optimized,-50.0,0.4230769230769231
Configuration.optimized,-5.0,0.0
Configuration.optimized,-6.0,0.0
Configuration.optimized,-7.0,0.0
Configuration.optimized,-8.0,0.0
Configuration.optimized,-9.0,0.0
Configuration.optimized,0.0,0.0
Configuration.optimized,-10.0,0.0
Configuration.optimized,-11.0,0.0
Configuration.optimized,-12.0,0.0
Configuration.optimized,-13.0,0.0
Configuration.optimized,-14.0,0.0
Configuration.optimized,-15.0,0.0
Configuration.optimized,-16.0,0.0
Configuration.optimized,-17.0,0.0
Configuration.optimized,-18.0,0.0
Configuration.optimized,-19.0,0.0
Configuration.optimized,-1.0,0.0
Configuration.optimized,-20.0,0.0
Configuration.optimized,-21.0,0.0
Configuration.optimized,-22.0,0.0
Configuration.optimized,-23.0,0.0
Configuration.optimized,-24.0,0.0
Configuration.optimized,-25.0,0.0
Configuration.optimized,-26.0,0.0
Configuration.optimized,-27.0,0.0
Configuration.optimized,-28.0,0.0
Configuration.optimized,-29.0,0.0
Configuration.optimized,-2.0,0.0
Configuration.optimized,-30.0,0.0
Configuration.optimized,-31.0,0.0
Configuration.optimized,-32.0,0.0
Configuration.optimized,-33.0,0.0
Configuration.optimized,-34.0,0.4230769230769231
Configuration.optimized,-35.0,0.038461538461538464
Configuration.optimized,-36.0,0.5
Configuration.optimized,-37.0,0.07692307692307693
Configuration.optimized,-38.0,0.038461538461538464
Configuration.optimized,-39.0,0.4230769230769231
Configuration.optimized,-3.0,0.0
Configuration.optimized,-40.0,0.4230769230769231
Configuration.optimized,-41.0,0.4230769230769231
Configuration.optimized,-42.0,0.23076923076923078
Configuration.optimized,-43.0,0.4230769230769231
Configuration.optimized,-44.0,0.4230769230769231
Configuration.optimized,-45.0,0.46153846153846156
Configuration.optimized,-46.0,0.4230769230769231
Configuration.optimized,-47.0,0.4230769230769231
Configuration.optimized,-48.0,0.4230769230769231
Configuration.optimized,-49.0,0.46153846153846156
Configuration.optimized,-4.0,0.0
Configuration.optimized,-50.0,0.4230769230769231
Configuration.optimized,-5.0,0.0
Configuration.optimized,-6.0,0.0
Configuration.optimized,-7.0,0.0
Configuration.optimized,-8.0,0.0
Configuration.optimized,-9.0,0.0
Configuration.optimized,0.0,0.0
Configuration.optimized,-10.0,0.0
Configuration.optimized,-11.0,0.0
Configuration.optimized,-12.0,0.0
Configuration.optimized,-13.0,0.0
Configuration.optimized,-14.0,0.0
Configuration.optimized,-15.0,0.0
Configuration.optimized,-16.0,0.0
Configuration.optimized,-17.0,0.0
Configuration.optimized,-18.0,0.0
Configuration.optimized,-19.0,0.0
Configuration.optimized,-1.0,0.0
Configuration.optimized,-20.0,0.0
Configuration.optimized,-21.0,0.0
Configuration.optimized,-22.0,0.0
Configuration.optimized,-23.0,0.0
Configuration.optimized,-24.0,0.0
Configuration.optimized,-25.0,0.0
Configuration.optimized,-26.0,0.0
Configuration.optimized,-27.0,0.0
Configuration.optimized,-28.0,0.0
Configuration.optimized,-29.0,0.0
Configuration.optimized,-2.0,0.0
Configuration.optimized,-30.0,0.0
Configuration.optimized,-31.0,0.0
Configuration.optimized,-32.0,0.0
Configuration.optimized,-33.0,0.0
Configuration.optimized,-34.0,0.0
Configuration.optimized,-35.0,0.46153846153846156
Configuration.optimized,-36.0,0.34615384615384615
Configuration.optimized,-37.0,0.2692307692307692
Configuration.optimized,-38.0,0.038461538461538464
Configuration.optimized,-39.0,0.4230769230769231
Configuration.optimized,-3.0,0.0
Configuration.optimized,-40.0,0.15384615384615385
Configuration.optimized,-41.0,0.34615384615384615
Configuration.optimized,-42.0,0.46153846153846156
Configuration.optimized,-43.0,0.38461538461538464
Configuration.optimized,-44.0,0.4230769230769231
Configuration.optimized,-45.0,0.46153846153846156
Configuration.optimized,-46.0,0.38461538461538464
Configuration.optimized,-47.0,0.34615384615384615
Configuration.optimized,-48.0,0.38461538461538464
Configuration.optimized,-49.0,0.4230769230769231
Configuration.optimized,-4.0,0.0
Configuration.optimized,-50.0,0.46153846153846156
Configuration.optimized,-5.0,0.0
Configuration.optimized,-6.0,0.0
Configuration.optimized,-7.0,0.0
Configuration.optimized,-8.0,0.0
Configuration.optimized,-9.0,0.0
Configuration.optimized,0.0,0.0
Configuration.optimized,-10.0,0.0
